"filename","tc"
"16_co_TC_E_Thread_NonPersist_Reduction_IntType_Atomic.cu
","0.244846"
"16_co_TC_E_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.037121"
"16_co_TC_E_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.094682"
"16_co_TC_E_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.002410"
"16_co_TC_E_Block_NonPersist_Reduction_IntType_Atomic.cu
","0.053393"
"16_co_TC_E_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.034085"
"16_co_TC_E_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.034047"
"16_co_TC_E_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.038514"
"16_co_TC_E_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.005063"
"16_co_TC_E_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.199006"
"16_co_TC_E_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.056072"
"16_co_TC_E_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.038468"
"16_co_TC_E_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.340246"
"16_co_TC_E_Warp_Persist_GlobalAdd_IntType_Atomic.cu
","0.069377"
"16_co_TC_E_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.243542"
"16_co_TC_V_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.067117"
"16_co_TC_V_Block_Persist_GlobalAdd_IntType_Atomic.cu
","0.105120"
"16_co_TC_V_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.043912"
"16_co_TC_V_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.022454"
"16_co_TC_V_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.089417"
"16_co_TC_V_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.040356"
"16_co_TC_V_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.093423"
"16_co_TC_V_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.099754"
"16_co_TC_V_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.050221"
"16_co_TC_V_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.024977"
"16_co_TC_V_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.064140"
"16_co_TC_V_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","0.022614"
"16_co_TC_V_Thread_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.016884"
"16_co_TC_V_Thread_Persist_Reduction_IntType_Atomic.cu
","0.022557"
"16_co_TC_V_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.101443"
"16_co_TC_V_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.064177"
"16_co_TC_V_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.016344"
"16_co_TC_V_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.137307"
"16_co_TC_V_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.099865"
"16_co_TC_V_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.318233"
"16_co_TC_V_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.078844"
