"filename","mis"
"omp_32_rmat_MIS_OMP_E_Data_IntType_Atomic_MergeDeterm_Default_NoFieldBug.cpp
","0.011123"
"omp_32_rmat_MIS_OMP_E_Data_IntType_Atomic_NonDeterm_Default_NoFieldBug.cpp
","0.018195"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_CopyDeterm_Dynamic_NoBoundsBug_Block.cpp
","0.000740"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_CopyDeterm_Default_NoBoundsBug.cpp
","0.089842"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_MergeDeterm_Default_NoBoundsBug_Cyclic.cpp
","0.096958"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_CopyDeterm_Dynamic_NoBoundsBug.cpp
","0.000722"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_NonDeterm_Dynamic_NoBoundsBug.cpp
","0.000837"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_NonDeterm_Default_NoBoundsBug_Cyclic.cpp
","0.101502"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_NonDeterm_Default_NoBoundsBug.cpp
","0.107067"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_CopyDeterm_Default_NoBoundsBug_Cyclic.cpp
","0.092449"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_NonDeterm_Dynamic_NoBoundsBug_Block.cpp
","0.000863"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_MergeDeterm_Dynamic_NoBoundsBug.cpp
","0.000772"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_MergeDeterm_Dynamic_NoBoundsBug_Cyclic.cpp
","0.000742"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_CopyDeterm_Default_NoBoundsBug_Block.cpp
","0.094614"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_NonDeterm_Default_NoBoundsBug_Block.cpp
","0.125239"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_NonDeterm_Dynamic_NoBoundsBug_Cyclic.cpp
","0.000855"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_MergeDeterm_Dynamic_NoBoundsBug_Block.cpp
","0.000739"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_MergeDeterm_Default_NoBoundsBug.cpp
","0.101306"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_MergeDeterm_Default_NoBoundsBug_Block.cpp
","0.096353"
"omp_32_rmat_MIS_OMP_E_Topo_IntType_Atomic_CopyDeterm_Dynamic_NoBoundsBug_Cyclic.cpp
","0.000757"
"omp_32_rmat_MIS_OMP_V_Data_Push_IntType_Atomic_CopyDeterm_Default_NoFieldBug.cpp
","0.104567"
"omp_32_rmat_MIS_OMP_V_Data_Push_IntType_Atomic_NonDeterm_Dynamic_NoFieldBug.cpp
","0.068824"
"omp_32_rmat_MIS_OMP_V_Data_Push_IntType_Atomic_MergeDeterm_Default_NoFieldBug.cpp
","0.253060"
"omp_32_rmat_MIS_OMP_V_Data_Push_IntType_Atomic_NonDeterm_Default_NoFieldBug.cpp
","0.485546"
"omp_32_rmat_MIS_OMP_V_Data_Push_IntType_Atomic_CopyDeterm_Dynamic_NoFieldBug.cpp
","0.083824"
"omp_32_rmat_MIS_OMP_V_Data_Push_IntType_Atomic_MergeDeterm_Dynamic_NoFieldBug.cpp
","0.042917"
"omp_32_rmat_MIS_OMP_V_Data_Pull_IntType_Atomic_MergeDeterm_Default_NoFieldBug.cpp
","0.001120"
"omp_32_rmat_MIS_OMP_V_Data_Pull_IntType_Atomic_MergeDeterm_Dynamic_NoFieldBug.cpp
","0.000971"
"omp_32_rmat_MIS_OMP_V_Data_Pull_IntType_Atomic_NonDeterm_Dynamic_NoFieldBug.cpp
","0.000973"
"omp_32_rmat_MIS_OMP_V_Data_Pull_IntType_Atomic_NonDeterm_Default_NoFieldBug.cpp
","0.001085"
"omp_32_rmat_MIS_OMP_V_Data_Pull_IntType_Atomic_CopyDeterm_Default_NoFieldBug.cpp
","0.001109"
"omp_32_rmat_MIS_OMP_V_Data_Pull_IntType_Atomic_CopyDeterm_Dynamic_NoFieldBug.cpp
","0.000946"
"omp_32_rmat_MIS_OMP_V_Topo_Push_IntType_Atomic_CopyDeterm_Default_NoBoundsBug.cpp
","0.132268"
"omp_32_rmat_MIS_OMP_V_Topo_Push_IntType_Atomic_NonDeterm_Dynamic_NoBoundsBug.cpp
","0.029835"
