"filename","mis"
"2d_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu
","0.821448"
"2d_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_Atomic_Warp.cu
","1.925647"
"2d_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_CudaAtomic_Warp.cu
","0.060345"
"2d_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_Atomic_Thread.cu
","2.521184"
"2d_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Warp.cu
","0.142767"
"rmat_3090_MIS_CUDA_E_Data_push_Determ_IntType_Persist_Atomic_Thread.cu
","1.127611"
"rmat_3090_MIS_CUDA_E_Data_push_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu
","0.914572"
"rmat_3090_MIS_CUDA_E_Data_push_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu
","0.872963"
"rmat_3090_MIS_CUDA_E_Data_push_Determ_IntType_NonPersist_Atomic_Thread.cu
","1.321808"
"rmat_3090_MIS_CUDA_E_Data_push_Determ_IntType_NonPersist_CudaAtomic_Thread.cu
","0.810107"
"rmat_3090_MIS_CUDA_E_Data_push_NonDeterm_IntType_NonPersist_Atomic_Thread.cu
","1.651346"
"rmat_3090_MIS_CUDA_E_Data_push_NonDeterm_IntType_Persist_Atomic_Thread.cu
","1.430550"
"rmat_3090_MIS_CUDA_E_Data_push_Determ_IntType_Persist_CudaAtomic_Thread.cu
","0.758050"
"rmat_3090_MIS_CUDA_E_Topo_push_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu
","0.089349"
"rmat_3090_MIS_CUDA_E_Topo_push_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu
","0.115810"
"rmat_3090_MIS_CUDA_E_Topo_push_NonDeterm_IntType_NonPersist_Atomic_Thread.cu
","0.199573"
"rmat_3090_MIS_CUDA_E_Topo_push_Determ_IntType_NonPersist_Atomic_Thread.cu
","0.188045"
"rmat_3090_MIS_CUDA_E_Topo_push_Determ_IntType_Persist_Atomic_Thread.cu
","0.181167"
"rmat_3090_MIS_CUDA_E_Topo_push_NonDeterm_IntType_Persist_Atomic_Thread.cu
","0.197240"
"rmat_3090_MIS_CUDA_E_Topo_push_Determ_IntType_Persist_CudaAtomic_Thread.cu
","0.080693"
"rmat_3090_MIS_CUDA_E_Topo_push_Determ_IntType_NonPersist_CudaAtomic_Thread.cu
","0.104053"
"rmat_3090_MIS_CUDA_V_Data_Push_NonDeterm_IntType_NonPersist_Atomic_Warp.cu
","8.271707"
"rmat_3090_MIS_CUDA_V_Data_Push_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu
","1.527493"
"rmat_3090_MIS_CUDA_V_Data_Push_NonDeterm_IntType_NonPersist_Atomic_Block.cu
","1.134215"
"rmat_3090_MIS_CUDA_V_Data_Push_Determ_IntType_NonPersist_CudaAtomic_Block.cu
","0.175774"
"rmat_3090_MIS_CUDA_V_Data_Push_NonDeterm_IntType_Persist_Atomic_Block.cu
","1.191948"
"rmat_3090_MIS_CUDA_V_Data_Push_Determ_IntType_NonPersist_CudaAtomic_Warp.cu
","0.839942"
"rmat_3090_MIS_CUDA_V_Data_Push_NonDeterm_IntType_Persist_CudaAtomic_Warp.cu
","0.697695"
"rmat_3090_MIS_CUDA_V_Data_Push_Determ_IntType_Persist_Atomic_Block.cu
","0.828214"
"rmat_3090_MIS_CUDA_V_Data_Push_NonDeterm_IntType_NonPersist_CudaAtomic_Warp.cu
","1.045521"
"rmat_3090_MIS_CUDA_V_Data_Push_NonDeterm_IntType_Persist_Atomic_Warp.cu
","9.136053"
"rmat_3090_MIS_CUDA_V_Data_Push_Determ_IntType_Persist_Atomic_Thread.cu
","4.865206"
"rmat_3090_MIS_CUDA_V_Data_Push_Determ_IntType_NonPersist_Atomic_Warp.cu
","5.435048"
"rmat_3090_MIS_CUDA_V_Data_Push_Determ_IntType_Persist_Atomic_Warp.cu
","6.060066"
"rmat_3090_MIS_CUDA_V_Data_Push_NonDeterm_IntType_NonPersist_Atomic_Thread.cu
","12.494922"
"rmat_3090_MIS_CUDA_V_Data_Push_NonDeterm_IntType_Persist_Atomic_Thread.cu
","6.530815"
"rmat_3090_MIS_CUDA_V_Data_Push_Determ_IntType_Persist_CudaAtomic_Thread.cu
","1.352270"
"rmat_3090_MIS_CUDA_V_Data_Push_Determ_IntType_NonPersist_Atomic_Block.cu
","0.820237"
"rmat_3090_MIS_CUDA_V_Data_Push_Determ_IntType_Persist_CudaAtomic_Block.cu
","0.175633"
"rmat_3090_MIS_CUDA_V_Data_Push_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu
","1.485136"
"rmat_3090_MIS_CUDA_V_Data_Push_Determ_IntType_NonPersist_Atomic_Thread.cu
","8.632765"
"rmat_3090_MIS_CUDA_V_Data_Push_NonDeterm_IntType_Persist_CudaAtomic_Block.cu
","0.229199"
"rmat_3090_MIS_CUDA_V_Data_Push_NonDeterm_IntType_NonPersist_CudaAtomic_Block.cu
","0.236466"
"rmat_3090_MIS_CUDA_V_Data_Push_Determ_IntType_Persist_CudaAtomic_Warp.cu
","0.528011"
"rmat_3090_MIS_CUDA_V_Data_Push_Determ_IntType_NonPersist_CudaAtomic_Thread.cu
","1.244330"
"rmat_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_Atomic_Block.cu
","0.184284"
"rmat_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_Persist_Atomic_Block.cu
","0.208762"
"rmat_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_NonPersist_Atomic_Block.cu
","0.185139"
"rmat_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Warp.cu
","0.201660"
"rmat_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_NonPersist_Atomic_Thread.cu
","0.505795"
"rmat_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_CudaAtomic_Warp.cu
","0.116717"
"rmat_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_Persist_CudaAtomic_Warp.cu
","0.129732"
"rmat_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_NonPersist_CudaAtomic_Thread.cu
","0.376645"
"rmat_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_NonPersist_CudaAtomic_Block.cu
","0.040433"
"rmat_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_Atomic_Warp.cu
","0.958608"
"rmat_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu
","0.442006"
"rmat_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_Persist_CudaAtomic_Block.cu
","0.043468"
"rmat_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_Persist_Atomic_Thread.cu
","0.544636"
"rmat_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_Persist_Atomic_Warp.cu
","1.082547"
"rmat_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_Atomic_Thread.cu
","0.482626"
"rmat_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_Atomic_Thread.cu
","0.610537"
"rmat_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_Atomic_Warp.cu
","1.234922"
"rmat_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_CudaAtomic_Block.cu
","0.038773"
"rmat_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_CudaAtomic_Thread.cu
","0.354743"
"rmat_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_NonPersist_Atomic_Warp.cu
","1.046588"
"rmat_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Block.cu
","0.045203"
"rmat_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_NonPersist_CudaAtomic_Warp.cu
","0.178550"
"rmat_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu
","0.385433"
"rmat_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_Atomic_Block.cu
","0.207762"
"rmat_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_CudaAtomic_Block.cu
","0.120584"
"rmat_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_CudaAtomic_Block.cu
","0.091666"
"rmat_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu
","1.312665"
"rmat_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_Atomic_Thread.cu
","5.254967"
"rmat_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_Atomic_Warp.cu
","5.246569"
"rmat_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_Atomic_Thread.cu
","12.879720"
"rmat_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_Atomic_Block.cu
","0.578713"
"rmat_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_CudaAtomic_Warp.cu
","0.358090"
"rmat_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_Atomic_Block.cu
","0.532443"
"rmat_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_Atomic_Thread.cu
","9.079205"
"rmat_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_CudaAtomic_Thread.cu
","1.161748"
"rmat_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_Atomic_Warp.cu
","7.741195"
"rmat_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_Atomic_Thread.cu
","6.918219"
"rmat_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_CudaAtomic_Warp.cu
","0.474538"
"rmat_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_CudaAtomic_Warp.cu
","0.740007"
"rmat_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_Atomic_Warp.cu
","4.204983"
"rmat_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_Atomic_Warp.cu
","6.201437"
"rmat_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_Atomic_Block.cu
","0.758813"
"rmat_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu
","1.327795"
"rmat_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_CudaAtomic_Block.cu
","0.089888"
"rmat_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_CudaAtomic_Thread.cu
","1.087748"
"rmat_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_Atomic_Block.cu
","0.835124"
"rmat_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_CudaAtomic_Warp.cu
","0.586168"
"rmat_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_CudaAtomic_Block.cu
","0.125035"
"rmat_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_CudaAtomic_Thread.cu
","0.277326"
"rmat_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu
","0.338762"
"rmat_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_Atomic_Warp.cu
","0.909430"
"rmat_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_Atomic_Thread.cu
","1.047974"
"rmat_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_Atomic_Warp.cu
","0.634092"
"rmat_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_Atomic_Warp.cu
","0.837938"
"rmat_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_CudaAtomic_Block.cu
","0.011538"
"rmat_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_Atomic_Block.cu
","0.125339"
"rmat_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_Atomic_Block.cu
","0.071302"
"rmat_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Block.cu
","0.018267"
