"filename","mis"
"_32_rmat_MIS_CPP_V_Topo_Push_IntType_Atomic_MergeDeterm_Block.cpp
","0.919124"
"_32_rmat_MIS_CPP_V_Topo_Pull_IntType_Atomic_CopyDeterm_Block.cpp
","0.156483"
"_32_rmat_MIS_CPP_V_Topo_Pull_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.142487"
"_32_rmat_MIS_CPP_V_Topo_Pull_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.222691"
"_32_rmat_MIS_CPP_V_Topo_Pull_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.135656"
"_32_rmat_MIS_CPP_V_Topo_Pull_IntType_Atomic_NonDeterm_Block.cpp
","0.355515"
"_32_rmat_MIS_CPP_V_Topo_Pull_IntType_Atomic_MergeDeterm_Block.cpp
","0.158168"
"_16_rmat_MIS_CPP_E_Data_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.014257"
"_16_rmat_MIS_CPP_E_Data_IntType_Atomic_NonDeterm_Block.cpp
","0.018448"
"_16_rmat_MIS_CPP_E_Data_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.011329"
"_16_rmat_MIS_CPP_E_Data_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.008633"
"_16_rmat_MIS_CPP_E_Data_IntType_Atomic_MergeDeterm_Block.cpp
","0.012507"
"_16_rmat_MIS_CPP_E_Data_IntType_Atomic_CopyDeterm_Block.cpp
","0.014425"
"_16_rmat_MIS_CPP_E_Topo_IntType_Atomic_CopyDeterm_Block.cpp
","0.046381"
"_16_rmat_MIS_CPP_E_Topo_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.022845"
"_16_rmat_MIS_CPP_E_Topo_IntType_Atomic_NonDeterm_Block.cpp
","0.049934"
"_16_rmat_MIS_CPP_E_Topo_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.015703"
"_16_rmat_MIS_CPP_E_Topo_IntType_Atomic_MergeDeterm_Block.cpp
","0.047865"
"_16_rmat_MIS_CPP_E_Topo_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.016055"
"_16_rmat_MIS_CPP_V_Data_Push_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.167495"
"_16_rmat_MIS_CPP_V_Data_Push_IntType_Atomic_MergeDeterm_Block.cpp
","0.184718"
"_16_rmat_MIS_CPP_V_Data_Push_IntType_Atomic_CopyDeterm_Block.cpp
","0.176358"
"_16_rmat_MIS_CPP_V_Data_Push_IntType_Atomic_NonDeterm_Block.cpp
","0.357714"
"_16_rmat_MIS_CPP_V_Data_Push_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.332626"
"_16_rmat_MIS_CPP_V_Data_Push_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.162505"
"_16_rmat_MIS_CPP_V_Data_Pull_IntType_Atomic_MergeDeterm_Block.cpp
","0.018105"
"_16_rmat_MIS_CPP_V_Data_Pull_IntType_Atomic_CopyDeterm_Block.cpp
","0.018409"
"_16_rmat_MIS_CPP_V_Data_Pull_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.019553"
"_16_rmat_MIS_CPP_V_Data_Pull_IntType_Atomic_NonDeterm_Block.cpp
","0.021887"
"_16_rmat_MIS_CPP_V_Data_Pull_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.022430"
"_16_rmat_MIS_CPP_V_Data_Pull_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.019816"
"_16_rmat_MIS_CPP_V_Topo_Push_IntType_Atomic_NonDeterm_Block.cpp
","0.883642"
"_16_rmat_MIS_CPP_V_Topo_Push_IntType_Atomic_MergeDeterm_Block.cpp
","0.524844"
"_16_rmat_MIS_CPP_V_Topo_Push_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.385537"
"_16_rmat_MIS_CPP_V_Topo_Push_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.362758"
"_16_rmat_MIS_CPP_V_Topo_Push_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.632698"
"_16_rmat_MIS_CPP_V_Topo_Push_IntType_Atomic_CopyDeterm_Block.cpp
","0.496092"
"_16_rmat_MIS_CPP_V_Topo_Pull_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.114479"
"_16_rmat_MIS_CPP_V_Topo_Pull_IntType_Atomic_CopyDeterm_Block.cpp
","0.075938"
"_16_rmat_MIS_CPP_V_Topo_Pull_IntType_Atomic_MergeDeterm_Block.cpp
","0.081948"
"_16_rmat_MIS_CPP_V_Topo_Pull_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.066877"
"_16_rmat_MIS_CPP_V_Topo_Pull_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.062048"
"_16_rmat_MIS_CPP_V_Topo_Pull_IntType_Atomic_NonDeterm_Block.cpp
","0.154369"
"_16_2d_MIS_CPP_E_Data_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.014657"
"_16_2d_MIS_CPP_E_Data_IntType_Atomic_NonDeterm_Block.cpp
","0.016471"
"_16_2d_MIS_CPP_E_Data_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.010884"
"_16_2d_MIS_CPP_E_Data_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.009401"
"_16_2d_MIS_CPP_E_Data_IntType_Atomic_MergeDeterm_Block.cpp
","0.010934"
"_16_2d_MIS_CPP_E_Data_IntType_Atomic_CopyDeterm_Block.cpp
","0.012124"
"_16_2d_MIS_CPP_E_Topo_IntType_Atomic_CopyDeterm_Block.cpp
","0.042817"
"_16_2d_MIS_CPP_E_Topo_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.028154"
"_16_2d_MIS_CPP_E_Topo_IntType_Atomic_NonDeterm_Block.cpp
","0.040429"
"_16_2d_MIS_CPP_E_Topo_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.025926"
"_16_2d_MIS_CPP_E_Topo_IntType_Atomic_MergeDeterm_Block.cpp
","0.041306"
"_16_2d_MIS_CPP_E_Topo_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.025586"
"_16_2d_MIS_CPP_V_Data_Push_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.042295"
"_16_2d_MIS_CPP_V_Data_Push_IntType_Atomic_MergeDeterm_Block.cpp
","0.045194"
"_16_2d_MIS_CPP_V_Data_Push_IntType_Atomic_CopyDeterm_Block.cpp
","0.043804"
"_16_2d_MIS_CPP_V_Data_Push_IntType_Atomic_NonDeterm_Block.cpp
","0.082761"
"_16_2d_MIS_CPP_V_Data_Push_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.079052"
"_16_2d_MIS_CPP_V_Data_Push_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.043981"
"_16_2d_MIS_CPP_V_Data_Pull_IntType_Atomic_MergeDeterm_Block.cpp
","0.017573"
"_16_2d_MIS_CPP_V_Data_Pull_IntType_Atomic_CopyDeterm_Block.cpp
","0.017603"
"_16_2d_MIS_CPP_V_Data_Pull_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.017103"
"_16_2d_MIS_CPP_V_Data_Pull_IntType_Atomic_NonDeterm_Block.cpp
","0.017183"
"_16_2d_MIS_CPP_V_Data_Pull_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.018542"
"_16_2d_MIS_CPP_V_Data_Pull_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.017274"
"_16_2d_MIS_CPP_V_Topo_Push_IntType_Atomic_NonDeterm_Block.cpp
","0.381570"
"_16_2d_MIS_CPP_V_Topo_Push_IntType_Atomic_MergeDeterm_Block.cpp
","0.261561"
"_16_2d_MIS_CPP_V_Topo_Push_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.183443"
"_16_2d_MIS_CPP_V_Topo_Push_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.184124"
"_16_2d_MIS_CPP_V_Topo_Push_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.262841"
"_16_2d_MIS_CPP_V_Topo_Push_IntType_Atomic_CopyDeterm_Block.cpp
","0.265421"
"_16_2d_MIS_CPP_V_Topo_Pull_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.176274"
"_16_2d_MIS_CPP_V_Topo_Pull_IntType_Atomic_CopyDeterm_Block.cpp
","0.149942"
"_16_2d_MIS_CPP_V_Topo_Pull_IntType_Atomic_MergeDeterm_Block.cpp
","0.147299"
"_16_2d_MIS_CPP_V_Topo_Pull_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.098041"
"_16_2d_MIS_CPP_V_Topo_Pull_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.100646"
"_16_2d_MIS_CPP_V_Topo_Pull_IntType_Atomic_NonDeterm_Block.cpp
","0.289239"
"_16_co_MIS_CPP_E_Data_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.021095"
