"filename","tc"
"soc_3090TC_E_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.108082"
"soc_3090TC_E_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.803526"
"soc_3090TC_E_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.083951"
"soc_3090TC_E_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.218835"
"soc_3090TC_E_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","1.776104"
"soc_3090TC_V_Warp_Persist_Reduction_IntType_Atomic.cu
","0.031599"
"soc_3090TC_V_Block_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.265288"
"soc_3090TC_V_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.036805"
"soc_3090TC_V_Block_NonPersist_Reduction_IntType_Atomic.cu
","0.313482"
"soc_3090TC_V_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","0.010819"
"soc_3090TC_V_Warp_Persist_GlobalAdd_IntType_Atomic.cu
","0.031557"
"soc_3090TC_V_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","0.012389"
"soc_3090TC_V_Thread_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.012386"
"soc_3090TC_V_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.161609"
"soc_3090TC_V_Block_Persist_Reduction_IntType_Atomic.cu
","0.161990"
"soc_3090TC_V_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.404746"
"soc_3090TC_V_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","0.010814"
"soc_3090TC_V_Thread_NonPersist_Reduction_IntType_Atomic.cu
","0.012333"
"soc_3090TC_V_Warp_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.036661"
"soc_3090TC_V_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.037343"
"soc_3090TC_V_Warp_Persist_Reduction_IntType_CudaAtomic.cu
","0.031454"
"soc_3090TC_V_Block_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.263980"
"soc_3090TC_V_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.010747"
"soc_3090TC_V_Thread_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.012312"
"soc_3090TC_V_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.035699"
"soc_3090TC_V_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.012328"
"soc_3090TC_V_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.080652"
"soc_3090TC_V_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.031444"
"soc_3090TC_V_Warp_Persist_BlockAdd_IntType_Atomic.cu
","0.031408"
"soc_3090TC_V_Block_Persist_GlobalAdd_IntType_Atomic.cu
","0.161328"
"soc_3090TC_V_Thread_Persist_BlockAdd_IntType_Atomic.cu
","0.010746"
"soc_3090TC_V_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.008911"
"soc_3090TC_V_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.028795"
"soc_3090TC_V_Thread_Persist_Reduction_IntType_Atomic.cu
","0.010748"
"soc_3090TC_V_Thread_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.010014"
"soc_3090TC_V_Warp_NonPersist_BlockAdd_IntType_Atomic.cu
","0.036706"
"soc_3090TC_V_Block_NonPersist_BlockAdd_IntType_Atomic.cu
","0.316321"
"soc_3090TC_V_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.160785"
"soc_3090TC_V_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.354583"
"soc_3090TC_V_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.161877"
"soc_3090TC_V_Warp_NonPersist_Reduction_IntType_Atomic.cu
","0.036812"
"co_3090TC_E_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.212473"
"co_3090TC_E_Warp_Persist_Reduction_IntType_CudaAtomic.cu
","1.527934"
"co_3090TC_E_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","1.077555"
"co_3090TC_E_Block_NonPersist_Reduction_IntType_Atomic.cu
","0.196939"
"co_3090TC_E_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","1.579382"
"co_3090TC_E_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.336361"
"co_3090TC_E_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.776043"
"co_3090TC_E_Thread_Persist_Reduction_IntType_Atomic.cu
","1.213403"
"co_3090TC_E_Warp_Persist_BlockAdd_IntType_Atomic.cu
","1.512026"
"co_3090TC_E_Block_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.079304"
"co_3090TC_E_Block_Persist_GlobalAdd_IntType_Atomic.cu
","0.215948"
"co_3090TC_E_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.882657"
"co_3090TC_E_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.362847"
"co_3090TC_E_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","1.120477"
"co_3090TC_E_Warp_Persist_Reduction_IntType_Atomic.cu
","1.528929"
