"filename","tc"
"_omp_32_ny_TC_OMP_V_IntType_Reduction_Dynamic.cpp
","0.044431"
"_omp_32_ny_TC_OMP_V_IntType_CriticalRed_Dynamic.cpp
","0.002037"
"_omp_32_ny_TC_OMP_V_IntType_GlobalAdd_Default.cpp
","0.113739"
"_omp_32_ny_TC_OMP_V_IntType_GlobalAdd_Dynamic.cpp
","0.021068"
"_omp_32_ny_TC_OMP_V_IntType_ClauseRed_Default.cpp
","1.046027"
"_omp_32_ny_TC_OMP_V_IntType_AtomicAdd_Default.cpp
","0.112846"
"_omp_32_ny_TC_OMP_V_IntType_AtomicAdd_Dynamic.cpp
","0.019455"
"_omp_32_rmat_TC_OMP_E_IntType_CriticalRed_Dynamic.cpp
","0.001396"
"_omp_32_rmat_TC_OMP_E_IntType_GlobalAdd_Default.cpp
","0.023852"
"_omp_32_rmat_TC_OMP_E_IntType_AtomicAdd_Dynamic.cpp
","0.010254"
"_omp_32_rmat_TC_OMP_E_IntType_Reduction_Default.cpp
","0.024749"
"_omp_32_rmat_TC_OMP_E_IntType_AtomicAdd_Default.cpp
","0.018197"
"_omp_32_rmat_TC_OMP_E_IntType_GlobalAdd_Dynamic.cpp
","0.010622"
"_omp_32_rmat_TC_OMP_E_IntType_ClauseRed_Default.cpp
","0.024760"
"_omp_32_rmat_TC_OMP_E_IntType_ClauseRed_Dynamic.cpp
","0.013774"
"_omp_32_rmat_TC_OMP_E_IntType_Reduction_Dynamic.cpp
","0.014365"
"_omp_32_rmat_TC_OMP_E_IntType_CriticalRed_Default.cpp
","0.002061"
"_omp_32_rmat_TC_OMP_V_IntType_Reduction_Default.cpp
","0.057244"
"_omp_32_rmat_TC_OMP_V_IntType_CriticalRed_Default.cpp
","0.017072"
"_omp_32_rmat_TC_OMP_V_IntType_ClauseRed_Dynamic.cpp
","0.113083"
"_omp_32_rmat_TC_OMP_V_IntType_Reduction_Dynamic.cpp
","0.114734"
"_omp_32_rmat_TC_OMP_V_IntType_CriticalRed_Dynamic.cpp
","0.012385"
"_omp_32_rmat_TC_OMP_V_IntType_GlobalAdd_Default.cpp
","0.056500"
"_omp_32_rmat_TC_OMP_V_IntType_GlobalAdd_Dynamic.cpp
","0.093349"
"_omp_32_rmat_TC_OMP_V_IntType_ClauseRed_Default.cpp
","0.056244"
"_omp_32_rmat_TC_OMP_V_IntType_AtomicAdd_Default.cpp
","0.056378"
"_omp_32_rmat_TC_OMP_V_IntType_AtomicAdd_Dynamic.cpp
","0.091158"
"_omp_32_co_TC_OMP_E_IntType_CriticalRed_Dynamic.cpp
","0.001427"
