filename,mis
16_2d_MIS_CUDA_V_Data_Push_NonDeterm_IntType_Persist_Atomic_Thread.cu,3.145802
16_2d_MIS_CUDA_V_Data_Push_Determ_IntType_Persist_Atomic_Thread.cu,2.930215
16_2d_MIS_CUDA_V_Data_Push_NonDeterm_IntType_Persist_Atomic_Warp.cu,2.854365
16_2d_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Warp.cu,0.007898
16_2d_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_Atomic_Warp.cu,0.647136
16_2d_MIS_CUDA_V_Data_Pull_Determ_IntType_NonPersist_Atomic_Warp.cu,0.573294
16_2d_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_Persist_CudaAtomic_Warp.cu,0.007884
16_2d_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_Atomic_Block.cu,0.143054
16_2d_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_Atomic_Thread.cu,0.462751
16_2d_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu,0.045599
16_2d_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_Persist_Atomic_Block.cu,0.145594
16_2d_MIS_CUDA_V_Data_Pull_Determ_IntType_NonPersist_CudaAtomic_Warp.cu,0.007231
16_2d_MIS_CUDA_V_Data_Pull_Determ_IntType_NonPersist_CudaAtomic_Block.cu,0.007187
16_2d_MIS_CUDA_V_Data_Pull_Determ_IntType_NonPersist_Atomic_Thread.cu,0.519040
16_2d_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_Persist_Atomic_Thread.cu,0.482132
16_2d_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_CudaAtomic_Block.cu,0.006952
16_2d_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_CudaAtomic_Warp.cu,0.007223
16_2d_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Block.cu,0.007863
16_2d_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_Atomic_Thread.cu,0.550763
16_2d_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu,0.068595
16_2d_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_Persist_CudaAtomic_Block.cu,0.007620
16_2d_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_Persist_Atomic_Warp.cu,0.578359
16_2d_MIS_CUDA_V_Data_Pull_Determ_IntType_NonPersist_Atomic_Block.cu,0.128886
16_2d_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_Atomic_Block.cu,0.131071
16_2d_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_Atomic_Warp.cu,0.535695
16_2d_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_CudaAtomic_Thread.cu,0.050074
16_2d_MIS_CUDA_V_Data_Pull_Determ_IntType_NonPersist_CudaAtomic_Thread.cu,0.073620
