"filename","bfs"
"omp_32_co_BFS_OMP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_Default_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_NonDup.cpp
","0.513004"
"omp_32_co_BFS_OMP_V_Data_Push_IntType_ReadWrite_NonDeterm_Default_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_Dup.cpp
","0.478725"
"omp_32_co_BFS_OMP_V_Data_Push_IntType_ReadModifyWrite_Determ_Default_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_Dup.cpp
","0.258135"
"omp_32_co_BFS_OMP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_Dynamic_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_Dup.cpp
","0.528925"
"omp_32_co_BFS_OMP_V_Data_Push_IntType_ReadModifyWrite_Determ_Dynamic_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_NonDup.cpp
","0.270163"
"omp_32_co_BFS_OMP_V_Data_Push_IntType_ReadWrite_NonDeterm_Dynamic_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_Dup.cpp
","0.486176"
"omp_32_co_BFS_OMP_V_Data_Push_IntType_ReadWrite_NonDeterm_Dynamic_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_NonDup.cpp
","0.457424"
"omp_32_co_BFS_OMP_V_Data_Pull_IntType_Determ_Dynamic_NoFieldBug_Atomic_NoBoundsBug2_NoRangeBug.cpp
","0.123619"
"omp_32_co_BFS_OMP_V_Data_Pull_IntType_Determ_Default_NoFieldBug_Atomic_NoBoundsBug2_NoRangeBug.cpp
","0.123130"
"omp_32_co_BFS_OMP_V_Data_Pull_IntType_NonDeterm_Dynamic_NoFieldBug_Atomic_NoBoundsBug2_NoRangeBug.cpp
","0.132800"
"omp_32_co_BFS_OMP_V_Data_Pull_IntType_NonDeterm_Default_NoFieldBug_Atomic_NoBoundsBug2_NoRangeBug.cpp
","0.133599"
"omp_32_co_BFS_OMP_V_Topo_Push_IntType_NoRangeBug_ReadModifyWrite_Default_NoBoundsBug_Atomic_NonDeterm.cpp
","0.105491"
"omp_32_co_BFS_OMP_V_Topo_Push_IntType_NoRangeBug_ReadWrite_Default_NoBoundsBug_Atomic_Determ.cpp
","0.633350"
"omp_32_co_BFS_OMP_V_Topo_Push_IntType_NoRangeBug_ReadWrite_Default_NoBoundsBug_Atomic_NonDeterm.cpp
","0.105735"
"omp_32_co_BFS_OMP_V_Topo_Push_IntType_NoRangeBug_ReadModifyWrite_Dynamic_NoBoundsBug_Atomic_Determ.cpp
","0.635889"
"omp_32_co_BFS_OMP_V_Topo_Push_IntType_NoRangeBug_ReadWrite_Dynamic_NoBoundsBug_Atomic_Determ.cpp
","0.633549"
"omp_32_co_BFS_OMP_V_Topo_Push_IntType_NoRangeBug_ReadWrite_Dynamic_NoBoundsBug_Atomic_NonDeterm.cpp
","0.106387"
"omp_32_co_BFS_OMP_V_Topo_Push_IntType_NoRangeBug_ReadModifyWrite_Dynamic_NoBoundsBug_Atomic_NonDeterm.cpp
","0.107089"
"omp_32_co_BFS_OMP_V_Topo_Push_IntType_NoRangeBug_ReadModifyWrite_Default_NoBoundsBug_Atomic_Determ.cpp
","0.639823"
"omp_32_co_BFS_OMP_V_Topo_Pull_IntType_NoRangeBug_Default_NoBoundsBug_Atomic_NonDeterm.cpp
","0.093144"
"omp_32_co_BFS_OMP_V_Topo_Pull_IntType_NoRangeBug_Dynamic_NoBoundsBug_Atomic_Determ.cpp
","0.065958"
